발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015-12-17 6:35,주간,목,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,화물차,경형,보행자,보행자,954880,1943813,126.9895885,37.49246775
2015,2015-12-17 6:29,주간,목,1,1,0,0,0,경기,남양주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,화물차,소형,969108,1956149,127.1500172,37.60424308
2015,2015-12-17 6:25,주간,목,1,1,0,0,0,경기,광명시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,건설기계,건설기계,945770,1940426,126.8867878,37.46144992
2015,2015-12-17 6:16,주간,목,1,1,0,0,0,인천,남동구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승합차,대형,931465,1940385,126.7250482,37.46013037
2015,2015-12-17 10:33,주간,목,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,946254,1944367,126.8919726,37.49699918
2015,2015-12-17 11:45,주간,목,1,2,0,1,0,전북,임실군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,중형,983213,1726956,127.3148151,35.53842718
2015,2015-12-17 17:55,주간,목,1,1,0,0,0,경북,영천시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,승용차,중형,1116556,1782519,128.7937307,36.03256021
2015,2015-12-17 19:35,야간,목,1,1,0,0,0,충북,음성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1008582,1887813,127.5964387,36.98874371
2015,2015-12-17 19:30,야간,목,1,2,0,1,0,울산,중구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1160052,1731878,129.2662076,35.57000803
2015,2015-12-17 22:40,야간,목,1,1,0,0,0,울산,동구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1173390,1727985,129.4124911,35.53268008
2015,2015-12-18 1:03,야간,금,1,5,2,2,0,서울,관악구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,중형,보행자,보행자,949573,1942904,126.9296189,37.4840001
2015,2015-12-18 1:30,야간,금,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,973449,1914933,127.200679,37.23287137
2015,2015-12-18 1:20,야간,금,2,3,1,0,0,충북,음성군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,이륜차,소형,1016343,1883473,127.6835572,36.94951819
2015,2015-12-18 4:30,야간,금,1,4,3,0,0,경북,상주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,1052970,1806544,128.0896207,36.25468943
2015,2015-12-18 6:32,주간,금,2,5,2,1,0,부산,강서구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,건설기계,건설기계,1129205,1681627,128.9179702,35.12154519
2015,2015-12-18 8:50,주간,금,1,1,0,0,0,전남,순천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,999159.1,1661755.9,127.4907904,34.95065471
2015,2015-12-18 10:50,주간,금,1,3,1,1,0,경기,양주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,957740,1988234,127.0193633,37.89297202
2015,2015-12-18 10:36,주간,금,1,2,0,0,1,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,건설기계,건설기계,건설기계,건설기계,950078,1874120,126.939926,36.8640272
2015,2015-12-18 10:10,주간,금,1,1,0,0,0,전남,신안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,862538,1641843,125.9979946,34.76182216
2015,2015-12-18 10:15,주간,금,1,1,0,0,0,울산,울주군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1146036,1727783,129.1108567,35.53526631
2015,2015-12-18 12:55,주간,금,1,1,0,0,0,경북,의성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,이륜차,소형,1096953,1809966,128.5795691,36.28212042
2015,2015-12-18 12:50,주간,금,1,1,0,0,0,경남,사천시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,이륜차,소형,1050452,1673914,128.0532833,35.05902811
2015,2015-12-18 14:50,주간,금,1,1,0,0,0,전북,임실군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,978628,1733990,127.2640504,35.60176107
2015,2015-12-18 18:45,야간,금,1,1,0,0,0,충남,천안시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,969059,1869698,127.153049,36.82497775
2015,2015-12-18 18:30,야간,금,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,904435.1,1500704.4,126.471246,33.4939272
2015,2015-12-18 20:25,야간,금,1,2,0,1,0,충북,청주시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,건설기계,건설기계,1001270,1851115,127.5142101,36.65796063
2015,2015-12-18 23:30,야간,금,1,1,0,0,0,대구,중구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,1099297,1763912,128.5998689,35.86674396
2015,2015-12-19 1:30,야간,토,1,4,0,0,3,경기,용인시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,특수차,중형,964870,1921468,127.1036575,37.29149272
2015,2015-12-19 6:40,주간,토,1,2,0,1,0,대구,달성군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,1083428,1752836,128.422961,35.76837393
2015,2015-12-19 7:05,주간,토,1,1,0,0,0,서울,마포구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,947121,1953037,126.9011559,37.57519299
2015,2015-12-19 8:05,주간,토,1,1,0,0,0,서울,서초구,차대차,추돌,주정차중 추돌,운전자법규위반,과로,단일로,기타단일로,승용차,대형,승합차,대형,963745.6,1940534.2,127.0900377,37.46330511
2015,2015-12-19 8:35,주간,토,2,11,4,5,0,전남,담양군,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,중형,승용차,대형,950555,1692448,126.9566501,35.22619578
2015,2015-12-19 10:50,주간,토,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,945479,1689218,126.9010866,35.19680885
2015,2015-12-19 15:10,주간,토,1,1,0,0,0,경기,파주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,자전거,자전거,935876,1985261,126.7709764,37.86490039
2015,2015-12-19 15:37,주간,토,1,1,0,0,0,제주,서귀포시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,건설기계,건설기계,896886,1480772,126.3922766,33.31347359
2015,2015-12-19 18:00,야간,토,1,10,6,3,0,경기,용인시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,승용차,중형,964042,1903369,127.0951885,37.12831879
2015,2015-12-19 22:20,야간,토,1,1,0,0,0,경기,이천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,보행자,보행자,996022,1919128,127.4551316,37.27105504
2015,2015-12-20 0:40,야간,일,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,956091,1864834,127.0079196,36.78061853
2015,2015-12-20 1:35,야간,일,1,1,0,0,0,서울,중구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,중형,보행자,보행자,955173,1951411,126.9924391,37.56096486
2015,2015-12-20 1:15,야간,일,1,1,0,0,0,경기,안성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,976525,1892197,127.2360684,37.02800857
2015,2015-12-20 4:27,야간,일,1,2,0,0,1,경남,창원시(통합),차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,경형,화물차,대형,1110925,1689345,128.7184358,35.19330503
2015,2015-12-20 5:47,야간,일,1,1,0,0,0,인천,계양구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,931602,1949614,126.7257387,37.54332002
2015,2015-12-20 8:05,주간,일,1,2,0,1,0,경기,여주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,대형,1003942,1915647,127.5444439,37.23967733
2015,2015-12-20 9:30,주간,일,1,4,2,1,0,강원,정선군,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,단일로,기타단일로,건설기계,건설기계,화물차,소형,1116952,1945212,128.8230826,37.4987704
2015,2015-12-20 14:10,주간,일,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,944846,1983461,126.8730874,37.849265
2015,2015-12-20 19:30,야간,일,1,4,0,3,0,전북,정읍시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,건설기계,건설기계,950234,1740757,126.9501685,35.66175146
2015,2015-12-21 4:50,야간,월,1,1,0,0,0,강원,강릉시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,1124927,1968948,128.9173327,37.71160473
2015,2015-12-21 5:40,야간,월,1,1,0,0,0,충남,천안시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,경형,964632,1869712,127.103408,36.82494875
2015,2015-12-21 6:00,주간,월,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,935177,1943000,126.7667878,37.48396707
2015,2015-12-21 6:50,주간,월,1,2,1,0,0,경북,상주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,소형,없음,없음,1064784,1824187,128.2225838,36.41301575
2015,2015-12-21 7:15,주간,월,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,920483,1966232,126.5980781,37.69219526
2015,2015-12-21 8:05,주간,월,1,1,0,0,0,전남,여수시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,1013755,1638455,127.650264,34.74044251
2015,2015-12-21 11:30,주간,월,1,4,0,2,1,경기,용인시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,중형,승합차,대형,974888,1918942,127.216766,37.26904813
2015,2015-12-21 12:25,주간,월,1,2,0,1,0,대구,달서구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,1095544,1760660,128.5579156,35.83780176
2015,2015-12-21 13:18,주간,월,1,1,0,0,0,충남,부여군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,중형,960765,1809142,127.0631314,36.27876701
2015,2015-12-21 18:15,야간,월,1,1,0,0,0,강원,속초시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1095977,2021273,128.5959325,38.18661353
2015,2015-12-21 18:10,야간,월,1,1,0,0,0,경북,칠곡군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1087440,1784021,128.4707682,36.04915135
2015,2015-12-21 18:33,야간,월,1,2,1,0,0,경북,봉화군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,경형,1111779,1870660,128.7534282,36.82754881
2015,2015-12-21 18:35,야간,월,1,1,0,0,0,인천,강화군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,913179.2,1971356.6,126.514634,37.7377155
2015,2015-12-21 19:00,야간,월,1,1,0,0,0,경기,안성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,967085,1893531,127.129877,37.03974998
2015,2015-12-21 21:25,야간,월,1,1,0,0,0,경남,산청군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,대형,1040616,1700083,127.9467088,35.29543548
2015,2015-12-21 23:48,야간,월,1,1,0,0,0,경기,용인시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,965437,1921778,127.1100399,37.29430824
2015,2015-12-21 23:15,야간,월,1,1,0,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1153350,1778875,129.2012826,35.99462013
